"Delivery Date","Hour Ending","MW Offered","OFFNS Offer Price"
"01/30/2023","01","819",".01"
"01/30/2023","01","1066.2",".02"
"01/30/2023","01","1216.8",".03"
"01/30/2023","01","1464",".04"
"01/30/2023","01","1614.6",".05"
"01/30/2023","01","1861.8",".06"
"01/30/2023","01","1961.4",".07"
"01/30/2023","01","2157.6",".08"
"01/30/2023","01","2207.4",".09"
"01/30/2023","01","2370.2",".1"
"01/30/2023","01","2516.3",".25"
"01/30/2023","01","2532.9",".4"
"01/30/2023","01","2594.9",".45"
"01/30/2023","01","2767.4",".62"
"01/30/2023","01","2829.4",".65"
"01/30/2023","01","2832.1",".74"
"01/30/2023","01","2834.8",".76"
"01/30/2023","01","2837.4",".77"
"01/30/2023","01","2888",".79"
"01/30/2023","01","2890.6",".81"
"01/30/2023","01","2893.2",".82"
"01/30/2023","01","2895.8",".84"
"01/30/2023","01","2955.8",".85"
"01/30/2023","01","2958.4",".86"
"01/30/2023","01","2961",".87"
"01/30/2023","01","2963.6",".89"
"01/30/2023","01","2966",".91"
"01/30/2023","01","3012.4",".92"
"01/30/2023","01","3058.8",".94"
"01/30/2023","01","3105.2",".96"
"01/30/2023","01","3151.7",".97"
"01/30/2023","01","3154.2",".99"
"01/30/2023","01","3156.6","1.01"
"01/30/2023","01","3159","1.02"
"01/30/2023","01","3287.9","1.04"
"01/30/2023","01","3362.9","1.05"
"01/30/2023","01","3365.5","1.06"
"01/30/2023","01","3367.7","1.07"
"01/30/2023","01","3425.1","1.08"
"01/30/2023","01","3482.8","1.09"
"01/30/2023","01","3540.9","1.11"
"01/30/2023","01","3543.2","1.12"
"01/30/2023","01","3602.2","1.13"
"01/30/2023","01","3674.5","1.14"
"01/30/2023","01","3749.5","1.15"
"01/30/2023","01","3751.8","1.16"
"01/30/2023","01","3754","1.17"
"01/30/2023","01","3756.2","1.19"
"01/30/2023","01","3758.6","1.21"
"01/30/2023","01","3806","1.22"
"01/30/2023","01","3866","1.3"
"01/30/2023","01","3911","1.42"
"01/30/2023","01","3956","1.62"
"01/30/2023","01","4020","1.75"
"01/30/2023","01","4065","1.82"
"01/30/2023","01","4090","2"
"01/30/2023","01","4286","2.72"
"01/30/2023","01","4349","2.8"
"01/30/2023","01","4359","3"
"01/30/2023","01","4374","3.01"
"01/30/2023","01","4384","4"
"01/30/2023","01","4399","4.01"
"01/30/2023","01","4632","8.8"
"01/30/2023","01","4859","23.8"
"01/30/2023","01","4894.3","50"
"01/30/2023","01","4920.8","80"
"01/30/2023","01","4947","110"
"01/30/2023","01","4973.2","140"
"01/30/2023","01","4998.5","170"
"01/30/2023","01","5023.1","200"
"01/30/2023","01","5047.7","230"
"01/30/2023","01","5072.7","260"
"01/30/2023","01","5097.3","290"
"01/30/2023","01","5122.6","320"
"01/30/2023","01","5140.9","350"
"01/30/2023","01","5160","380"
"01/30/2023","01","5179.1","410"
"01/30/2023","01","5197.4","440"
"01/30/2023","01","5218.3","470"
"01/30/2023","02","823.2",".01"
"01/30/2023","02","1070.8",".02"
"01/30/2023","02","1221.4",".03"
"01/30/2023","02","1469",".04"
"01/30/2023","02","1619.6",".05"
"01/30/2023","02","1867.2",".06"
"01/30/2023","02","1966.8",".07"
"01/30/2023","02","2163.4",".08"
"01/30/2023","02","2213.2",".09"
"01/30/2023","02","2376",".1"
"01/30/2023","02","2523.2",".25"
"01/30/2023","02","2539.8",".4"
"01/30/2023","02","2601.8",".45"
"01/30/2023","02","2823.8",".57"
"01/30/2023","02","2885.8",".65"
"01/30/2023","02","2886.7",".68"
"01/30/2023","02","2887.6",".7"
"01/30/2023","02","2888.5",".71"
"01/30/2023","02","2889.4",".73"
"01/30/2023","02","2938.3",".75"
"01/30/2023","02","2939.2",".76"
"01/30/2023","02","2940.1",".78"
"01/30/2023","02","2941",".8"
"01/30/2023","02","2941.8",".81"
"01/30/2023","02","2942.6",".83"
"01/30/2023","02","3003.4",".85"
"01/30/2023","02","3004.2",".86"
"01/30/2023","02","3005",".88"
"01/30/2023","02","3005.8",".9"
"01/30/2023","02","3006.6",".91"
"01/30/2023","02","3050.6",".92"
"01/30/2023","02","3051.4",".93"
"01/30/2023","02","3095.4",".94"
"01/30/2023","02","3096.2",".95"
"01/30/2023","02","3141",".96"
"01/30/2023","02","3185",".97"
"01/30/2023","02","3185.8",".98"
"01/30/2023","02","3186.6","1"
"01/30/2023","02","3187.4","1.01"
"01/30/2023","02","3188.2","1.03"
"01/30/2023","02","3314.5","1.04"
"01/30/2023","02","3390.3","1.05"
"01/30/2023","02","3391.1","1.06"
"01/30/2023","02","3449.3","1.08"
"01/30/2023","02","3504.8","1.09"
"01/30/2023","02","3505.6","1.1"
"01/30/2023","02","3562.2","1.11"
"01/30/2023","02","3622","1.13"
"01/30/2023","02","3692","1.14"
"01/30/2023","02","3767.8","1.15"
"01/30/2023","02","3768.6","1.16"
"01/30/2023","02","3813.6","1.22"
"01/30/2023","02","3873.6","1.3"
"01/30/2023","02","3918.6","1.42"
"01/30/2023","02","3963.6","1.62"
"01/30/2023","02","4027.6","1.75"
"01/30/2023","02","4072.6","1.82"
"01/30/2023","02","4097.6","2"
"01/30/2023","02","4295.6","2.72"
"01/30/2023","02","4358.6","2.8"
"01/30/2023","02","4368.6","3"
"01/30/2023","02","4383.6","3.01"
"01/30/2023","02","4393.6","4"
"01/30/2023","02","4408.6","4.01"
"01/30/2023","02","4641.6","8.8"
"01/30/2023","02","4868.6","23.8"
"01/30/2023","02","4903.8","50"
"01/30/2023","02","4930.3","80"
"01/30/2023","02","4956.8","110"
"01/30/2023","02","4983","140"
"01/30/2023","02","5008.6","170"
"01/30/2023","02","5033.2","200"
"01/30/2023","02","5057.8","230"
"01/30/2023","02","5083.1","260"
"01/30/2023","02","5107.7","290"
"01/30/2023","02","5133","320"
"01/30/2023","02","5151.6","350"
"01/30/2023","02","5170.2","380"
"01/30/2023","02","5188.8","410"
"01/30/2023","02","5206.4","440"
"01/30/2023","02","5227","470"
"01/30/2023","03","842.1",".01"
"01/30/2023","03","1089.7",".02"
"01/30/2023","03","1240.3",".03"
"01/30/2023","03","1487.9",".04"
"01/30/2023","03","1638.5",".05"
"01/30/2023","03","1886.1",".06"
"01/30/2023","03","1985.7",".07"
"01/30/2023","03","2182.3",".08"
"01/30/2023","03","2232.1",".09"
"01/30/2023","03","2394.9",".1"
"01/30/2023","03","2538.7",".25"
"01/30/2023","03","2555.3",".4"
"01/30/2023","03","2617.3",".45"
"01/30/2023","03","2679.3",".65"
"01/30/2023","03","2920.8",".74"
"01/30/2023","03","2968.8",".75"
"01/30/2023","03","3028.8",".85"
"01/30/2023","03","3072.8",".92"
"01/30/2023","03","3116.8",".94"
"01/30/2023","03","3160.8",".96"
"01/30/2023","03","3204.8",".97"
"01/30/2023","03","3331.1","1.04"
"01/30/2023","03","3406.1","1.05"
"01/30/2023","03","3463.5","1.08"
"01/30/2023","03","3519","1.09"
"01/30/2023","03","3574.8","1.11"
"01/30/2023","03","3633.8","1.13"
"01/30/2023","03","3703.8","1.14"
"01/30/2023","03","3778.8","1.15"
"01/30/2023","03","3823.8","1.22"
"01/30/2023","03","3883.8","1.3"
"01/30/2023","03","3928.8","1.42"
"01/30/2023","03","3973.8","1.62"
"01/30/2023","03","4037.8","1.75"
"01/30/2023","03","4082.8","1.82"
"01/30/2023","03","4107.8","2"
"01/30/2023","03","4305.8","2.72"
"01/30/2023","03","4368.8","2.8"
"01/30/2023","03","4378.8","3"
"01/30/2023","03","4393.8","3.01"
"01/30/2023","03","4403.8","4"
"01/30/2023","03","4418.8","4.01"
"01/30/2023","03","4651.8","8.8"
"01/30/2023","03","4878.8","23.8"
"01/30/2023","03","4913.3","50"
"01/30/2023","03","4939.1","80"
"01/30/2023","03","4964.9","110"
"01/30/2023","03","4990.4","140"
"01/30/2023","03","5015.2","170"
"01/30/2023","03","5039.4","200"
"01/30/2023","03","5063.1","230"
"01/30/2023","03","5087.6","260"
"01/30/2023","03","5111.3","290"
"01/30/2023","03","5136.1","320"
"01/30/2023","03","5153.8","350"
"01/30/2023","03","5171.5","380"
"01/30/2023","03","5189.2","410"
"01/30/2023","03","5205.9","440"
"01/30/2023","03","5225.6","470"
"01/30/2023","04","847",".01"
"01/30/2023","04","1095",".02"
"01/30/2023","04","1245.6",".03"
"01/30/2023","04","1493.6",".04"
"01/30/2023","04","1644.2",".05"
"01/30/2023","04","1892.2",".06"
"01/30/2023","04","1991.8",".07"
"01/30/2023","04","2188.8",".08"
"01/30/2023","04","2238.6",".09"
"01/30/2023","04","2401.4",".1"
"01/30/2023","04","2545",".25"
"01/30/2023","04","2561.6",".4"
"01/30/2023","04","2623.6",".45"
"01/30/2023","04","2685.6",".65"
"01/30/2023","04","2855.1",".74"
"01/30/2023","04","2903.1",".75"
"01/30/2023","04","2905.7",".83"
"01/30/2023","04","2968.3",".85"
"01/30/2023","04","2970.9",".86"
"01/30/2023","04","2973.5",".88"
"01/30/2023","04","2976.1",".9"
"01/30/2023","04","2978.7",".91"
"01/30/2023","04","3022.7",".92"
"01/30/2023","04","3025.3",".93"
"01/30/2023","04","3069.3",".94"
"01/30/2023","04","3071.9",".95"
"01/30/2023","04","3118.4",".96"
"01/30/2023","04","3162.4",".97"
"01/30/2023","04","3164.9",".98"
"01/30/2023","04","3167.3","1"
"01/30/2023","04","3169.7","1.01"
"01/30/2023","04","3172.1","1.03"
"01/30/2023","04","3298.5","1.04"
"01/30/2023","04","3375.9","1.05"
"01/30/2023","04","3378.3","1.06"
"01/30/2023","04","3438.2","1.08"
"01/30/2023","04","3493.7","1.09"
"01/30/2023","04","3496.1","1.1"
"01/30/2023","04","3554.3","1.11"
"01/30/2023","04","3615.8","1.13"
"01/30/2023","04","3685.8","1.14"
"01/30/2023","04","3763.3","1.15"
"01/30/2023","04","3765.5","1.16"
"01/30/2023","04","3767.7","1.18"
"01/30/2023","04","3769.9","1.2"
"01/30/2023","04","3772.1","1.21"
"01/30/2023","04","3817.1","1.22"
"01/30/2023","04","3819.3","1.23"
"01/30/2023","04","3821.5","1.25"
"01/30/2023","04","3823.7","1.26"
"01/30/2023","04","3825.9","1.28"
"01/30/2023","04","3888.2","1.3"
"01/30/2023","04","3890.5","1.31"
"01/30/2023","04","3935.5","1.42"
"01/30/2023","04","3980.5","1.62"
"01/30/2023","04","4044.5","1.75"
"01/30/2023","04","4089.5","1.82"
"01/30/2023","04","4114.5","2"
"01/30/2023","04","4312.5","2.72"
"01/30/2023","04","4375.5","2.8"
"01/30/2023","04","4385.5","3"
"01/30/2023","04","4400.5","3.01"
"01/30/2023","04","4410.5","4"
"01/30/2023","04","4425.5","4.01"
"01/30/2023","04","4658.5","8.8"
"01/30/2023","04","4885.5","23.8"
"01/30/2023","04","4920.2","50"
"01/30/2023","04","4946.2","80"
"01/30/2023","04","4971.9","110"
"01/30/2023","04","4997.6","140"
"01/30/2023","04","5022.3","170"
"01/30/2023","04","5046.4","200"
"01/30/2023","04","5070.5","230"
"01/30/2023","04","5094.9","260"
"01/30/2023","04","5118.2","290"
"01/30/2023","04","5142.9","320"
"01/30/2023","04","5161.6","350"
"01/30/2023","04","5180.3","380"
"01/30/2023","04","5199","410"
"01/30/2023","04","5215.7","440"
"01/30/2023","04","5236.2","470"
"01/30/2023","05","851.1",".01"
"01/30/2023","05","1099.3",".02"
"01/30/2023","05","1249.9",".03"
"01/30/2023","05","1498.1",".04"
"01/30/2023","05","1648.7",".05"
"01/30/2023","05","1896.9",".06"
"01/30/2023","05","1996.5",".07"
"01/30/2023","05","2193.7",".08"
"01/30/2023","05","2243.5",".09"
"01/30/2023","05","2406.3",".1"
"01/30/2023","05","2549",".25"
"01/30/2023","05","2565.6",".4"
"01/30/2023","05","2627.6",".45"
"01/30/2023","05","2689.6",".65"
"01/30/2023","05","2883.1",".74"
"01/30/2023","05","2932.9",".75"
"01/30/2023","05","2934.7",".77"
"01/30/2023","05","2936.4",".78"
"01/30/2023","05","2938.1",".8"
"01/30/2023","05","2939.8",".82"
"01/30/2023","05","2941.5",".83"
"01/30/2023","05","3003.2",".85"
"01/30/2023","05","3004.9",".87"
"01/30/2023","05","3006.5",".88"
"01/30/2023","05","3008.1",".9"
"01/30/2023","05","3053.7",".92"
"01/30/2023","05","3055.3",".93"
"01/30/2023","05","3099.3",".94"
"01/30/2023","05","3100.9",".95"
"01/30/2023","05","3144.9",".96"
"01/30/2023","05","3190.5",".97"
"01/30/2023","05","3192.1",".98"
"01/30/2023","05","3193.7","1"
"01/30/2023","05","3195.3","1.02"
"01/30/2023","05","3196.9","1.03"
"01/30/2023","05","3323.4","1.04"
"01/30/2023","05","3400","1.05"
"01/30/2023","05","3401.6","1.07"
"01/30/2023","05","3460.7","1.08"
"01/30/2023","05","3516.3","1.09"
"01/30/2023","05","3517.8","1.1"
"01/30/2023","05","3573.7","1.11"
"01/30/2023","05","3575.2","1.12"
"01/30/2023","05","3635.8","1.13"
"01/30/2023","05","3705.8","1.14"
"01/30/2023","05","3782.3","1.15"
"01/30/2023","05","3783.8","1.17"
"01/30/2023","05","3785.2","1.18"
"01/30/2023","05","3786.6","1.2"
"01/30/2023","05","3833.1","1.22"
"01/30/2023","05","3834.6","1.23"
"01/30/2023","05","3894.6","1.3"
"01/30/2023","05","3939.6","1.42"
"01/30/2023","05","3984.6","1.62"
"01/30/2023","05","4048.6","1.75"
"01/30/2023","05","4093.6","1.82"
"01/30/2023","05","4118.6","2"
"01/30/2023","05","4316.6","2.72"
"01/30/2023","05","4379.6","2.8"
"01/30/2023","05","4389.6","3"
"01/30/2023","05","4404.6","3.01"
"01/30/2023","05","4414.6","4"
"01/30/2023","05","4429.6","4.01"
"01/30/2023","05","4662.6","8.8"
"01/30/2023","05","4889.6","23.8"
"01/30/2023","05","4924.1","50"
"01/30/2023","05","4949.9","80"
"01/30/2023","05","4975.4","110"
"01/30/2023","05","5000.9","140"
"01/30/2023","05","5025.5","170"
"01/30/2023","05","5049.5","200"
"01/30/2023","05","5073.5","230"
"01/30/2023","05","5097.8","260"
"01/30/2023","05","5121.8","290"
"01/30/2023","05","5146.4","320"
"01/30/2023","05","5164.6","350"
"01/30/2023","05","5182.8","380"
"01/30/2023","05","5201","410"
"01/30/2023","05","5217.4","440"
"01/30/2023","05","5237.6","470"
"01/30/2023","06","845.4",".01"
"01/30/2023","06","1094",".02"
"01/30/2023","06","1194.8",".03"
"01/30/2023","06","1393.6",".04"
"01/30/2023","06","1544.2",".05"
"01/30/2023","06","1792.8",".06"
"01/30/2023","06","1892.4",".07"
"01/30/2023","06","2090",".08"
"01/30/2023","06","2139.8",".09"
"01/30/2023","06","2302.6",".1"
"01/30/2023","06","2445.6",".25"
"01/30/2023","06","2462.2",".4"
"01/30/2023","06","2609.2",".74"
"01/30/2023","06","2657.2",".75"
"01/30/2023","06","2660.8",".87"
"01/30/2023","06","2664.4",".89"
"01/30/2023","06","2667.9",".9"
"01/30/2023","06","2715.4",".92"
"01/30/2023","06","2762.9",".94"
"01/30/2023","06","2766.4",".95"
"01/30/2023","06","2810.4",".96"
"01/30/2023","06","2857.8",".97"
"01/30/2023","06","2861.2",".99"
"01/30/2023","06","2864.6","1"
"01/30/2023","06","2868","1.02"
"01/30/2023","06","2997.8","1.04"
"01/30/2023","06","3076.1","1.05"
"01/30/2023","06","3079.3","1.07"
"01/30/2023","06","3136.9","1.08"
"01/30/2023","06","3195.7","1.09"
"01/30/2023","06","3199.1","1.1"
"01/30/2023","06","3255","1.11"
"01/30/2023","06","3258.4","1.12"
"01/30/2023","06","3317.5","1.13"
"01/30/2023","06","3390.7","1.14"
"01/30/2023","06","3468.9","1.15"
"01/30/2023","06","3472.3","1.17"
"01/30/2023","06","3475.7","1.19"
"01/30/2023","06","3478.7","1.2"
"01/30/2023","06","3526.7","1.22"
"01/30/2023","06","3529.7","1.24"
"01/30/2023","06","3532.7","1.25"
"01/30/2023","06","3535.7","1.27"
"01/30/2023","06","3538.7","1.29"
"01/30/2023","06","3541.7","1.3"
"01/30/2023","06","3544.7","1.32"
"01/30/2023","06","3547.8","1.34"
"01/30/2023","06","3550.9","1.35"
"01/30/2023","06","3595.9","1.42"
"01/30/2023","06","3640.9","1.62"
"01/30/2023","06","3685.9","1.82"
"01/30/2023","06","3884.9","2.72"
"01/30/2023","06","3946.9","3.15"
"01/30/2023","06","4008.9","3.35"
"01/30/2023","06","4068.9","3.55"
"01/30/2023","06","4128.9","4"
"01/30/2023","06","4192.9","4.45"
"01/30/2023","06","4255.9","5.5"
"01/30/2023","06","4267.9","7"
"01/30/2023","06","4500.9","17.5"
"01/30/2023","06","4727.9","32.5"
"01/30/2023","06","4737.9","45.34"
"01/30/2023","06","4747.9","48.34"
"01/30/2023","06","4782.8","50"
"01/30/2023","06","4797.8","51.15"
"01/30/2023","06","4812.8","54.15"
"01/30/2023","06","4839","80"
"01/30/2023","06","4865.2","110"
"01/30/2023","06","4891.1","140"
"01/30/2023","06","4916.3","170"
"01/30/2023","06","4940.9","200"
"01/30/2023","06","4965.2","230"
"01/30/2023","06","4990.1","260"
"01/30/2023","06","5014.4","290"
"01/30/2023","06","5039.6","320"
"01/30/2023","06","5058.3","350"
"01/30/2023","06","5077","380"
"01/30/2023","06","5095.7","410"
"01/30/2023","06","5113.4","440"
"01/30/2023","06","5133.9","470"
"01/30/2023","07","874.4",".01"
"01/30/2023","07","975.2",".02"
"01/30/2023","07","1025",".03"
"01/30/2023","07","1074.8",".04"
"01/30/2023","07","1125.8",".05"
"01/30/2023","07","1275.2",".06"
"01/30/2023","07","1325",".07"
"01/30/2023","07","1523",".08"
"01/30/2023","07","1572.8",".1"
"01/30/2023","07","1597.2",".25"
"01/30/2023","07","1610.7",".4"
"01/30/2023","07","1713.7",".58"
"01/30/2023","07","1757.7",".92"
"01/30/2023","07","1801.7",".94"
"01/30/2023","07","1845.7",".96"
"01/30/2023","07","1889.7",".97"
"01/30/2023","07","2104.2",".99"
"01/30/2023","07","2230.6","1.04"
"01/30/2023","07","2305.6","1.05"
"01/30/2023","07","2363.1","1.08"
"01/30/2023","07","2418.7","1.09"
"01/30/2023","07","2474.5","1.11"
"01/30/2023","07","2533.6","1.13"
"01/30/2023","07","2603.6","1.14"
"01/30/2023","07","2678.6","1.15"
"01/30/2023","07","2723.6","1.22"
"01/30/2023","07","2768.6","1.42"
"01/30/2023","07","2813.6","1.62"
"01/30/2023","07","2861.6","1.7"
"01/30/2023","07","2906.6","1.82"
"01/30/2023","07","3106.6","2.72"
"01/30/2023","07","3168.6","5.15"
"01/30/2023","07","3230.6","5.45"
"01/30/2023","07","3290.6","5.9"
"01/30/2023","07","3350.6","6.35"
"01/30/2023","07","3362.6","7"
"01/30/2023","07","3426.6","7.2"
"01/30/2023","07","3489.6","8.25"
"01/30/2023","07","3722.6","20.25"
"01/30/2023","07","3949.6","35.25"
"01/30/2023","07","3959.6","47.67"
"01/30/2023","07","3982.9","50"
"01/30/2023","07","3992.9","50.67"
"01/30/2023","07","4007.9","56.69"
"01/30/2023","07","4022.9","59.69"
"01/30/2023","07","4046","80"
"01/30/2023","07","4054.4","100"
"01/30/2023","07","4077.5","110"
"01/30/2023","07","4100.3","140"
"01/30/2023","07","4122.5","170"
"01/30/2023","07","4144.2","200"
"01/30/2023","07","4165.9","230"
"01/30/2023","07","4187.9","260"
"01/30/2023","07","4209.1","290"
"01/30/2023","07","4231.3","320"
"01/30/2023","07","4247.5","350"
"01/30/2023","07","4262.7","380"
"01/30/2023","07","4277.9","410"
"01/30/2023","07","4292.1","440"
"01/30/2023","07","4309.3","470"
"01/30/2023","08","882.7",".01"
"01/30/2023","08","983.5",".02"
"01/30/2023","08","1033.3",".03"
"01/30/2023","08","1083.1",".04"
"01/30/2023","08","1134.1",".05"
"01/30/2023","08","1281.1",".06"
"01/30/2023","08","1330.9",".07"
"01/30/2023","08","1526.5",".08"
"01/30/2023","08","1576.3",".1"
"01/30/2023","08","1597.5",".25"
"01/30/2023","08","1611",".4"
"01/30/2023","08","1714",".58"
"01/30/2023","08","1758",".92"
"01/30/2023","08","1802",".94"
"01/30/2023","08","1846",".96"
"01/30/2023","08","1890",".97"
"01/30/2023","08","2103",".99"
"01/30/2023","08","2229.1","1.04"
"01/30/2023","08","2304.1","1.05"
"01/30/2023","08","2361.3","1.08"
"01/30/2023","08","2416.5","1.09"
"01/30/2023","08","2472","1.11"
"01/30/2023","08","2530.7","1.13"
